type;fixedacidity;volatileacidity;citricacid;residualsugar;chlorides;freesulfurdioxide;totalsulfurdioxide;density;pH;sulphates;alcohol;quality;qualitygoodornot
red;7,9;,4;,3;1,8;,157;2;45;,99727;3,31;,91;9,5;6;0
red;7,2;1;0;3;,102;7;16;,99586;3,43;,46;10;5;0
red;6,9;,765;,18;2,4;,243;5,5;48;,99612;3,4;,6;10,3;6;0
red;6,9;,635;,17;2,4;,241;6;18;,9961;3,4;,59;10,3;6;0
red;8,3;,43;,3;3,4;,079;7;34;,99788;3,36;,61;10,5;5;0
red;7,1;,52;,03;2,6;,076;21;92;,99745;3,5;,6;9,8;5;0
red;7;,57;0;2;,19;12;45;,99676;3,31;,6;9,4;6;0
red;6,5;,46;,14;2,4;,114;9;37;,99732;3,66;,65;9,8;5;0
red;9;,82;,05;2,4;,081;26;96;,99814;3,36;,53;10;5;0
red;6,5;,46;,14;2,4;,114;9;37;,99732;3,66;,65;9,8;5;0
red;7,1;,59;,01;2,5;,077;20;85;,99746;3,55;,59;9,8;5;0
red;9,9;,35;,41;2,3;,083;11;61;,9982;3,21;,5;9,5;5;0
red;9,9;,35;,41;2,3;,083;11;61;,9982;3,21;,5;9,5;5;0
red;10;,56;,24;2,2;,079;19;58;,9991;3,18;,56;10,1;6;0
red;10;,56;,24;2,2;,079;19;58;,9991;3,18;,56;10,1;6;0
red;8,6;,63;,17;2,9;,099;21;119;,998;3,09;,52;9,3;5;0
red;7,4;,37;,43;2,6;,082;18;82;,99708;3,33;,68;9,7;6;0
red;8,8;,64;,17;2,9;,084;25;130;,99818;3,23;,54;9,6;5;0
red;7,1;,61;,02;2,5;,081;17;87;,99745;3,48;,6;9,7;6;0
red;7,7;,6;0;2,6;,055;7;13;,99639;3,38;,56;10,8;5;0
red;10,1;,27;,54;2,3;,065;7;26;,99531;3,17;,53;12,5;6;0
red;10,8;,89;,3;2,6;,132;7;60;,99786;2,99;1,18;10,2;5;0
red;8,7;,46;,31;2,5;,126;24;64;,99746;3,1;,74;9,6;5;0
red;9,3;,37;,44;1,6;,038;21;42;,99526;3,24;,81;10,8;7;1
red;9,4;,5;,34;3,6;,082;5;14;,9987;3,29;,52;10,7;6;0
red;9,4;,5;,34;3,6;,082;5;14;,9987;3,29;,52;10,7;6;0
red;7,2;,61;,08;4;,082;26;108;,99641;3,25;,51;9,4;5;0
red;8,6;,55;,09;3,3;,068;8;17;,99735;3,23;,44;10;5;0
red;5,1;,585;0;1,7;,044;14;86;,99264;3,56;,94;12,9;7;1
red;7,7;,56;,08;2,5;,114;14;46;,9971;3,24;,66;9,6;6;0
red;8,4;,52;,22;2,7;,084;4;18;,99682;3,26;,57;9,9;6;0
red;8,2;,28;,4;2,4;,052;4;10;,99356;3,33;,7;12,8;7;1
red;8,4;,25;,39;2;,041;4;10;,99386;3,27;,71;12,5;7;1
red;8,2;,28;,4;2,4;,052;4;10;,99356;3,33;,7;12,8;7;1
red;7,4;,53;,12;1,9;,165;4;12;,99702;3,26;,86;9,2;5;0
red;7,6;,48;,31;2,8;,07;4;15;,99693;3,22;,55;10,3;6;0
red;7,3;,49;,1;2,6;,068;4;14;,99562;3,3;,47;10,5;5;0
red;12,9;,5;,55;2,8;,072;7;24;1,00012;3,09;,68;10,9;6;0
red;10,8;,45;,33;2,5;,099;20;38;,99818;3,24;,71;10,8;5;0
red;6,9;,39;,24;2,1;,102;4;7;,99462;3,44;,58;11,4;4;0
red;12,6;,41;,54;2,8;,103;19;41;,99939;3,21;,76;11,3;6;0
red;10,8;,45;,33;2,5;,099;20;38;,99818;3,24;,71;10,8;5;0
red;9,8;,51;,19;3,2;,081;8;30;,9984;3,23;,58;10,5;6;0
red;10,8;,29;,42;1,6;,084;19;27;,99545;3,28;,73;11,9;6;0
red;7,1;,715;0;2,35;,071;21;47;,99632;3,29;,45;9,4;5;0
red;9,1;,66;,15;3,2;,097;9;59;,99976;3,28;,54;9,6;5;0
red;7;,685;0;1,9;,099;9;22;,99606;3,34;,6;9,7;5;0
red;4,9;,42;0;2,1;,048;16;42;,99154;3,71;,74;14;7;1
red;6,7;,54;,13;2;,076;15;36;,9973;3,61;,64;9,8;5;0
red;6,7;,54;,13;2;,076;15;36;,9973;3,61;,64;9,8;5;0
red;7,1;,48;,28;2,8;,068;6;16;,99682;3,24;,53;10,3;5;0
red;7,1;,46;,14;2,8;,076;15;37;,99624;3,36;,49;10,7;5;0
red;7,5;,27;,34;2,3;,05;4;8;,9951;3,4;,64;11;7;1
red;7,1;,46;,14;2,8;,076;15;37;,99624;3,36;,49;10,7;5;0
red;7,8;,57;,09;2,3;,065;34;45;,99417;3,46;,74;12,7;8;1
red;5,9;,61;,08;2,1;,071;16;24;,99376;3,56;,77;11,1;6;0
red;7,5;,685;,07;2,5;,058;5;9;,99632;3,38;,55;10,9;4;0
red;5,9;,61;,08;2,1;,071;16;24;,99376;3,56;,77;11,1;6;0
red;10,4;,44;,42;1,5;,145;34;48;,99832;3,38;,86;9,9;3;0
red;11,6;,47;,44;1,6;,147;36;51;,99836;3,38;,86;9,9;4;0
red;8,8;,685;,26;1,6;,088;16;23;,99694;3,32;,47;9,4;5;0
red;7,6;,665;,1;1,5;,066;27;55;,99655;3,39;,51;9,3;5;0
red;6,7;,28;,28;2,4;,012;36;100;,99064;3,26;,39;11,7;7;1
red;6,7;,28;,28;2,4;,012;36;100;,99064;3,26;,39;11,7;7;1
red;10,1;,31;,35;1,6;,075;9;28;,99672;3,24;,83;11,2;7;1
red;6;,5;,04;2,2;,092;13;26;,99647;3,46;,47;10;5;0
red;11,1;,42;,47;2,65;,085;9;34;,99736;3,24;,77;12,1;7;1
red;6,6;,66;0;3;,115;21;31;,99629;3,45;,63;10,3;5;0
red;10,6;,5;,45;2,6;,119;34;68;,99708;3,23;,72;10,9;6;0
red;7,1;,685;,35;2;,088;9;92;,9963;3,28;,62;9,4;5;0
red;9,9;,25;,46;1,7;,062;26;42;,9959;3,18;,83;10,6;6;0
red;6,4;,64;,21;1,8;,081;14;31;,99689;3,59;,66;9,8;5;0
red;6,4;,64;,21;1,8;,081;14;31;,99689;3,59;,66;9,8;5;0
red;7,4;,68;,16;1,8;,078;12;39;,9977;3,5;,7;9,9;6;0
red;6,4;,64;,21;1,8;,081;14;31;,99689;3,59;,66;9,8;5;0
red;6,4;,63;,21;1,6;,08;12;32;,99689;3,58;,66;9,8;5;0
red;9,3;,43;,44;1,9;,085;9;22;,99708;3,28;,55;9,5;5;0
red;9,3;,43;,44;1,9;,085;9;22;,99708;3,28;,55;9,5;5;0
red;8;,42;,32;2,5;,08;26;122;,99801;3,22;1,07;9,7;5;0
red;9,3;,36;,39;1,5;,08;41;55;,99652;3,47;,73;10,9;6;0
red;9,3;,36;,39;1,5;,08;41;55;,99652;3,47;,73;10,9;6;0
red;7,6;,735;,02;2,5;,071;10;14;,99538;3,51;,71;11,7;7;1
red;9,3;,36;,39;1,5;,08;41;55;,99652;3,47;,73;10,9;6;0
red;8,2;,26;,34;2,5;,073;16;47;,99594;3,4;,78;11,3;7;1
red;11,7;,28;,47;1,7;,054;17;32;,99686;3,15;,67;10,6;7;1
red;6,8;,56;,22;1,8;,074;15;24;,99438;3,4;,82;11,2;6;0
red;7,2;,62;,06;2,7;,077;15;85;,99746;3,51;,54;9,5;5;0
red;5,8;1,01;,66;2;,039;15;88;,99357;3,66;,6;11,5;6;0
red;7,5;,42;,32;2,7;,067;7;25;,99628;3,24;,44;10,4;5;0
red;7,2;,62;,06;2,5;,078;17;84;,99746;3,51;,53;9,7;5;0
red;7,2;,62;,06;2,7;,077;15;85;,99746;3,51;,54;9,5;5;0
red;7,2;,635;,07;2,6;,077;16;86;,99748;3,51;,54;9,7;5;0
red;6,8;,49;,22;2,3;,071;13;24;,99438;3,41;,83;11,3;6;0
red;6,9;,51;,23;2;,072;13;22;,99438;3,4;,84;11,2;6;0
red;6,8;,56;,22;1,8;,074;15;24;,99438;3,4;,82;11,2;6;0
red;7,6;,63;,03;2;,08;27;43;,99578;3,44;,64;10,9;6;0
red;7,7;,715;,01;2,1;,064;31;43;,99371;3,41;,57;11,8;6;0
red;6,9;,56;,03;1,5;,086;36;46;,99522;3,53;,57;10,6;5;0
red;7,3;,35;,24;2;,067;28;48;,99576;3,43;,54;10;4;0
red;9,1;,21;,37;1,6;,067;6;10;,99552;3,23;,58;11,1;7;1
red;10,4;,38;,46;2,1;,104;6;10;,99664;3,12;,65;11,8;7;1
red;8,8;,31;,4;2,8;,109;7;16;,99614;3,31;,79;11,8;7;1
red;7,1;,47;0;2,2;,067;7;14;,99517;3,4;,58;10,9;4;0
red;7,7;,715;,01;2,1;,064;31;43;,99371;3,41;,57;11,8;6;0
red;8,8;,61;,19;4;,094;30;69;,99787;3,22;,5;10;6;0
red;7,2;,6;,04;2,5;,076;18;88;,99745;3,53;,55;9,5;5;0
red;9,2;,56;,18;1,6;,078;10;21;,99576;3,15;,49;9,9;5;0
red;7,6;,715;0;2,1;,068;30;35;,99533;3,48;,65;11,4;6;0
red;8,4;,31;,29;3,1;,194;14;26;,99536;3,22;,78;12;6;0
red;7,2;,6;,04;2,5;,076;18;88;,99745;3,53;,55;9,5;5;0
red;8,8;,61;,19;4;,094;30;69;,99787;3,22;,5;10;6;0
red;8,9;,75;,14;2,5;,086;9;30;,99824;3,34;,64;10,5;5;0
red;9;,8;,12;2,4;,083;8;28;,99836;3,33;,65;10,4;6;0
red;10,7;,52;,38;2,6;,066;29;56;,99577;3,15;,79;12,1;7;1
red;6,8;,57;0;2,5;,072;32;64;,99491;3,43;,56;11,2;6;0
red;10,7;,9;,34;6,6;,112;23;99;1,00289;3,22;,68;9,3;5;0
red;7,2;,34;,24;2;,071;30;52;,99576;3,44;,58;10,1;5;0
red;7,2;,66;,03;2,3;,078;16;86;,99743;3,53;,57;9,7;5;0
red;10,1;,45;,23;1,9;,082;10;18;,99774;3,22;,65;9,3;6;0
red;7,2;,66;,03;2,3;,078;16;86;,99743;3,53;,57;9,7;5;0
red;7,2;,63;,03;2,2;,08;17;88;,99745;3,53;,58;9,8;6;0
red;7,1;,59;,01;2,3;,08;27;43;,9955;3,42;,58;10,7;6;0
red;8,3;,31;,39;2,4;,078;17;43;,99444;3,31;,77;12,5;7;1
red;7,1;,59;,01;2,3;,08;27;43;,9955;3,42;,58;10,7;6;0
red;8,3;,31;,39;2,4;,078;17;43;,99444;3,31;,77;12,5;7;1
red;8,3;1,02;,02;3,4;,084;6;11;,99892;3,48;,49;11;3;0
red;8,9;,31;,36;2,6;,056;10;39;,99562;3,4;,69;11,8;5;0
red;7,4;,635;,1;2,4;,08;16;33;,99736;3,58;,69;10,8;7;1
red;7,4;,635;,1;2,4;,08;16;33;,99736;3,58;,69;10,8;7;1
red;6,8;,59;,06;6;,06;11;18;,9962;3,41;,59;10,8;7;1
red;6,8;,59;,06;6;,06;11;18;,9962;3,41;,59;10,8;7;1
red;9,2;,58;,2;3;,081;15;115;,998;3,23;,59;9,5;5;0
red;7,2;,54;,27;2,6;,084;12;78;,9964;3,39;,71;11;5;0
red;6,1;,56;0;2,2;,079;6;9;,9948;3,59;,54;11,5;6;0
red;7,4;,52;,13;2,4;,078;34;61;,99528;3,43;,59;10,8;6;0
red;7,3;,305;,39;1,2;,059;7;11;,99331;3,29;,52;11,5;6;0
red;9,3;,38;,48;3,8;,132;3;11;,99577;3,23;,57;13,2;6;0
red;9,1;,28;,46;9;,114;3;9;,99901;3,18;,6;10,9;6;0
red;10;,46;,44;2,9;,065;4;8;,99674;3,33;,62;12,2;6;0
red;9,4;,395;,46;4,6;,094;3;10;,99639;3,27;,64;12,2;7;1
red;7,3;,305;,39;1,2;,059;7;11;,99331;3,29;,52;11,5;6;0
red;8,6;,315;,4;2,2;,079;3;6;,99512;3,27;,67;11,9;6;0
red;5,3;,715;,19;1,5;,161;7;62;,99395;3,62;,61;11;5;0
red;6,8;,41;,31;8,8;,084;26;45;,99824;3,38;,64;10,1;6;0
red;8,4;,36;,32;2,2;,081;32;79;,9964;3,3;,72;11;6;0
red;8,4;,62;,12;1,8;,072;38;46;,99504;3,38;,89;11,8;6;0
red;9,6;,41;,37;2,3;,091;10;23;,99786;3,24;,56;10,5;5;0
red;8,4;,36;,32;2,2;,081;32;79;,9964;3,3;,72;11;6;0
red;8,4;,62;,12;1,8;,072;38;46;,99504;3,38;,89;11,8;6;0
red;6,8;,41;,31;8,8;,084;26;45;,99824;3,38;,64;10,1;6;0
red;8,6;,47;,27;2,3;,055;14;28;,99516;3,18;,8;11,2;5;0
red;8,6;,22;,36;1,9;,064;53;77;,99604;3,47;,87;11;7;1
red;9,4;,24;,33;2,3;,061;52;73;,99786;3,47;,9;10,2;6;0
red;8,4;,67;,19;2,2;,093;11;75;,99736;3,2;,59;9,2;4;0
red;8,6;,47;,27;2,3;,055;14;28;,99516;3,18;,8;11,2;5;0
red;8,7;,33;,38;3,3;,063;10;19;,99468;3,3;,73;12;7;1
red;6,6;,61;,01;1,9;,08;8;25;,99746;3,69;,73;10,5;5;0
red;7,4;,61;,01;2;,074;13;38;,99748;3,48;,65;9,8;5;0
red;7,6;,4;,29;1,9;,078;29;66;,9971;3,45;,59;9,5;6;0
red;7,4;,61;,01;2;,074;13;38;,99748;3,48;,65;9,8;5;0
red;6,6;,61;,01;1,9;,08;8;25;,99746;3,69;,73;10,5;5;0
red;8,8;,3;,38;2,3;,06;19;72;,99543;3,39;,72;11,8;6;0
red;8,8;,3;,38;2,3;,06;19;72;,99543;3,39;,72;11,8;6;0
red;12;,63;,5;1,4;,071;6;26;,99791;3,07;,6;10,4;4;0
red;7,2;,38;,38;2,8;,068;23;42;,99356;3,34;,72;12,9;7;1
red;6,2;,46;,17;1,6;,073;7;11;,99425;3,61;,54;11,4;5;0
red;9,6;,33;,52;2,2;,074;13;25;,99509;3,36;,76;12,4;7;1
red;9,9;,27;,49;5;,082;9;17;,99484;3,19;,52;12,5;7;1
red;10,1;,43;,4;2,6;,092;13;52;,99834;3,22;,64;10;7;1
red;9,8;,5;,34;2,3;,094;10;45;,99864;3,24;,6;9,7;7;1
red;8,3;,3;,49;3,8;,09;11;24;,99498;3,27;,64;12,1;7;1
red;10,2;,44;,42;2;,071;7;20;,99566;3,14;,79;11,1;7;1
red;10,2;,44;,58;4,1;,092;11;24;,99745;3,29;,99;12;7;1
red;8,3;,28;,48;2,1;,093;6;12;,99408;3,26;,62;12,4;7;1
red;8,9;,12;,45;1,8;,075;10;21;,99552;3,41;,76;11,9;7;1
red;8,9;,12;,45;1,8;,075;10;21;,99552;3,41;,76;11,9;7;1
red;8,9;,12;,45;1,8;,075;10;21;,99552;3,41;,76;11,9;7;1
red;8,3;,28;,48;2,1;,093;6;12;,99408;3,26;,62;12,4;7;1
red;8,2;,31;,4;2,2;,058;6;10;,99536;3,31;,68;11,2;7;1
red;10,2;,34;,48;2,1;,052;5;9;,99458;3,2;,69;12,1;7;1
red;7,6;,43;,4;2,7;,082;6;11;,99538;3,44;,54;12,2;6;0
red;8,5;,21;,52;1,9;,09;9;23;,99648;3,36;,67;10,4;5;0
red;9;,36;,52;2,1;,111;5;10;,99568;3,31;,62;11,3;6;0
red;9,5;,37;,52;2;,088;12;51;,99613;3,29;,58;11,1;6;0
red;6,4;,57;,12;2,3;,12;25;36;,99519;3,47;,71;11,3;7;1
red;8;,59;,05;2;,089;12;32;,99735;3,36;,61;10;5;0
red;8,5;,47;,27;1,9;,058;18;38;,99518;3,16;,85;11,1;6;0
red;7,1;,56;,14;1,6;,078;7;18;,99592;3,27;,62;9,3;5;0
red;6,6;,57;,02;2,1;,115;6;16;,99654;3,38;,69;9,5;5;0
red;8,8;,27;,39;2;,1;20;27;,99546;3,15;,69;11,2;6;0
red;8,5;,47;,27;1,9;,058;18;38;,99518;3,16;,85;11,1;6;0
red;8,3;,34;,4;2,4;,065;24;48;,99554;3,34;,86;11;6;0
red;9;,38;,41;2,4;,103;6;10;,99604;3,13;,58;11,9;7;1
red;8,5;,66;,2;2,1;,097;23;113;,99733;3,13;,48;9,2;5;0
red;9;,4;,43;2,4;,068;29;46;,9943;3,2;,6;12,2;6;0
red;6,7;,56;,09;2,9;,079;7;22;,99669;3,46;,61;10,2;5;0
red;10,4;,26;,48;1,9;,066;6;10;,99724;3,33;,87;10,9;6;0
red;10,4;,26;,48;1,9;,066;6;10;,99724;3,33;,87;10,9;6;0
red;10,1;,38;,5;2,4;,104;6;13;,99643;3,22;,65;11,6;7;1
red;8,5;,34;,44;1,7;,079;6;12;,99605;3,52;,63;10,7;5;0
red;8,8;,33;,41;5,9;,073;7;13;,99658;3,3;,62;12,1;7;1
red;7,2;,41;,3;2,1;,083;35;72;,997;3,44;,52;9,4;5;0
red;7,2;,41;,3;2,1;,083;35;72;,997;3,44;,52;9,4;5;0
red;8,4;,59;,29;2,6;,109;31;119;,99801;3,15;,5;9,1;5;1
red;7;,4;,32;3,6;,061;9;29;,99416;3,28;,49;11,3;7;1
red;12,2;,45;,49;1,4;,075;3;6;,9969;3,13;,63;10,4;5;0
red;9,1;,5;,3;1,9;,065;8;17;,99774;3,32;,71;10,5;6;0
red;9,5;,86;,26;1,9;,079;13;28;,99712;3,25;,62;10;5;0
red;7,3;,52;,32;2,1;,07;51;70;,99418;3,34;,82;12,9;6;0
red;9,1;,5;,3;1,9;,065;8;17;,99774;3,32;,71;10,5;6;0
red;12,2;,45;,49;1,4;,075;3;6;,9969;3,13;,63;10,4;5;0
red;7,4;,58;0;2;,064;7;11;,99562;3,45;,58;11,3;6;0
red;9,8;,34;,39;1,4;,066;3;7;,9947;3,19;,55;11,4;7;1
red;7,1;,36;,3;1,6;,08;35;70;,99693;3,44;,5;9,4;5;0
red;7,7;,39;,12;1,7;,097;19;27;,99596;3,16;,49;9,4;5;0
red;9,7;,295;,4;1,5;,073;14;21;,99556;3,14;,51;10,9;6;0
red;7,7;,39;,12;1,7;,097;19;27;,99596;3,16;,49;9,4;5;0
red;7,1;,34;,28;2;,082;31;68;,99694;3,45;,48;9,4;5;0
red;6,5;,4;,1;2;,076;30;47;,99554;3,36;,48;9,4;6;0
red;7,1;,34;,28;2;,082;31;68;,99694;3,45;,48;9,4;5;0
red;10;,35;,45;2,5;,092;20;88;,99918;3,15;,43;9,4;5;0
red;7,7;,6;,06;2;,079;19;41;,99697;3,39;,62;10,1;6;0
red;5,6;,66;0;2,2;,087;3;11;,99378;3,71;,63;12,8;7;1
red;5,6;,66;0;2,2;,087;3;11;,99378;3,71;,63;12,8;7;1
red;8,9;,84;,34;1,4;,05;4;10;,99554;3,12;,48;9,1;6;0
red;6,4;,69;0;1,65;,055;7;12;,99162;3,47;,53;12,9;6;0
red;7,5;,43;,3;2,2;,062;6;12;,99495;3,44;,72;11,5;7;1
red;9,9;,35;,38;1,5;,058;31;47;,99676;3,26;,82;10,6;7;1
red;9,1;,29;,33;2,05;,063;13;27;,99516;3,26;,84;11,7;7;1
red;6,8;,36;,32;1,8;,067;4;8;,9928;3,36;,55;12,8;7;1
red;8,2;,43;,29;1,6;,081;27;45;,99603;3,25;,54;10,3;5;0
red;6,8;,36;,32;1,8;,067;4;8;,9928;3,36;,55;12,8;7;1
red;9,1;,29;,33;2,05;,063;13;27;,99516;3,26;,84;11,7;7;1
red;9,1;,3;,34;2;,064;12;25;,99516;3,26;,84;11,7;7;1
red;8,9;,35;,4;3,6;,11;12;24;,99549;3,23;,7;12;7;1
red;9,6;,5;,36;2,8;,116;26;55;,99722;3,18;,68;10,9;5;0
red;8,9;,28;,45;1,7;,067;7;12;,99354;3,25;,55;12,3;7;1
red;8,9;,32;,31;2;,088;12;19;,9957;3,17;,55;10,4;6;0
red;7,7;1,005;,15;2,1;,102;11;32;,99604;3,23;,48;10;5;0
red;7,5;,71;0;1,6;,092;22;31;,99635;3,38;,58;10;6;0
red;8;,58;,16;2;,12;3;7;,99454;3,22;,58;11,2;6;0
red;10,5;,39;,46;2,2;,075;14;27;,99598;3,06;,84;11,4;6;0
red;8,9;,38;,4;2,2;,068;12;28;,99486;3,27;,75;12,6;7;1
red;8;,18;,37;,9;,049;36;109;,99007;2,89;,44;12,7;6;0
red;8;,18;,37;,9;,049;36;109;,99007;2,89;,44;12,7;6;0
red;7;,5;,14;1,8;,078;10;23;,99636;3,53;,61;10,4;5;0
red;11,3;,36;,66;2,4;,123;3;8;,99642;3,2;,53;11,9;6;0
red;11,3;,36;,66;2,4;,123;3;8;,99642;3,2;,53;11,9;6;0
red;7;,51;,09;2,1;,062;4;9;,99584;3,35;,54;10,5;5;0
red;8,2;,32;,42;2,3;,098;3;9;,99506;3,27;,55;12,3;6;0
red;7,7;,58;,01;1,8;,088;12;18;,99568;3,32;,56;10,5;7;1
red;8,6;,83;0;2,8;,095;17;43;,99822;3,33;,6;10,4;6;0
red;7,9;,31;,32;1,9;,066;14;36;,99364;3,41;,56;12,6;6;0
red;6,4;,795;0;2,2;,065;28;52;,99378;3,49;,52;11,6;5;0
red;7,2;,34;,21;2,5;,075;41;68;,99586;3,37;,54;10,1;6;0
red;7,7;,58;,01;1,8;,088;12;18;,99568;3,32;,56;10,5;7;1
red;7,1;,59;0;2,1;,091;9;14;,99488;3,42;,55;11,5;7;1
red;7,3;,55;,01;1,8;,093;9;15;,99514;3,35;,58;11;7;1
red;8,1;,82;0;4,1;,095;5;14;,99854;3,36;,53;9,6;5;0
red;7,5;,57;,08;2,6;,089;14;27;,99592;3,3;,59;10,4;6;0
red;8,9;,745;,18;2,5;,077;15;48;,99739;3,2;,47;9,7;6;0
red;10,1;,37;,34;2,4;,085;5;17;,99683;3,17;,65;10,6;7;1
red;7,6;,31;,34;2,5;,082;26;35;,99356;3,22;,59;12,5;7;1
red;7,3;,91;,1;1,8;,074;20;56;,99672;3,35;,56;9,2;5;0
red;8,7;,41;,41;6,2;,078;25;42;,9953;3,24;,77;12,6;7;1
red;8,9;,5;,21;2,2;,088;21;39;,99692;3,33;,83;11,1;6;0
red;7,4;,965;0;2,2;,088;16;32;,99756;3,58;,67;10,2;5;0
red;6,9;,49;,19;1,7;,079;13;26;,99547;3,38;,64;9,8;6;0
red;8,9;,5;,21;2,2;,088;21;39;,99692;3,33;,83;11,1;6;0
red;9,5;,39;,41;8,9;,069;18;39;,99859;3,29;,81;10,9;7;1
red;6,4;,39;,33;3,3;,046;12;53;,99294;3,36;,62;12,2;6;0
red;6,9;,44;0;1,4;,07;32;38;,99438;3,32;,58;11,4;6;0
red;7,6;,78;0;1,7;,076;33;45;,99612;3,31;,62;10,7;6;0
red;7,1;,43;,17;1,8;,082;27;51;,99634;3,49;,64;10,4;5;0
red;9,3;,49;,36;1,7;,081;3;14;,99702;3,27;,78;10,9;6;0
red;9,3;,5;,36;1,8;,084;6;17;,99704;3,27;,77;10,8;6;0
red;7,1;,43;,17;1,8;,082;27;51;,99634;3,49;,64;10,4;5;0
red;8,5;,46;,59;1,4;,414;16;45;,99702;3,03;1,34;9,2;5;0
red;5,6;,605;,05;2,4;,073;19;25;,99258;3,56;,55;12,9;5;0
red;8,3;,33;,42;2,3;,07;9;20;,99426;3,38;,77;12,7;7;1
red;8,2;,64;,27;2;,095;5;77;,99747;3,13;,62;9,1;6;0
red;8,2;,64;,27;2;,095;5;77;,99747;3,13;,62;9,1;6;0
red;8,9;,48;,53;4;,101;3;10;,99586;3,21;,59;12,1;7;1
red;7,6;,42;,25;3,9;,104;28;90;,99784;3,15;,57;9,1;5;0
red;9,9;,53;,57;2,4;,093;30;52;,9971;3,19;,76;11,6;7;1
red;8,9;,48;,53;4;,101;3;10;,99586;3,21;,59;12,1;7;1
red;11,6;,23;,57;1,8;,074;3;8;,9981;3,14;,7;9,9;6;0
red;9,1;,4;,5;1,8;,071;7;16;,99462;3,21;,69;12,5;8;1
red;8;,38;,44;1,9;,098;6;15;,9956;3,3;,64;11,4;6;0
red;10,2;,29;,65;2,4;,075;6;17;,99565;3,22;,63;11,8;6;0
red;8,2;,74;,09;2;,067;5;10;,99418;3,28;,57;11,8;6;0
red;7,7;,61;,18;2,4;,083;6;20;,9963;3,29;,6;10,2;6;0
red;6,6;,52;,08;2,4;,07;13;26;,99358;3,4;,72;12,5;7;1
red;11,1;,31;,53;2,2;,06;3;10;,99572;3,02;,83;10,9;7;1
red;11,1;,31;,53;2,2;,06;3;10;,99572;3,02;,83;10,9;7;1
red;8;,62;,35;2,8;,086;28;52;,997;3,31;,62;10,8;5;0
red;9,3;,33;,45;1,5;,057;19;37;,99498;3,18;,89;11,1;7;1
red;7,5;,77;,2;8,1;,098;30;92;,99892;3,2;,58;9,2;5;0
red;7,2;,35;,26;1,8;,083;33;75;,9968;3,4;,58;9,5;6;0
red;8;,62;,33;2,7;,088;16;37;,9972;3,31;,58;10,7;6;0
red;7,5;,77;,2;8,1;,098;30;92;,99892;3,2;,58;9,2;5;0
red;9,1;,25;,34;2;,071;45;67;,99769;3,44;,86;10,2;7;1
red;9,9;,32;,56;2;,073;3;8;,99534;3,15;,73;11,4;6;0
red;8,6;,37;,65;6,4;,08;3;8;,99817;3,27;,58;11;5;0
red;8,6;,37;,65;6,4;,08;3;8;,99817;3,27;,58;11;5;0
red;7,9;,3;,68;8,3;,05;37,5;278;,99316;3,01;,51;12,3;7;1
red;10,3;,27;,56;1,4;,047;3;8;,99471;3,16;,51;11,8;6;0
red;7,9;,3;,68;8,3;,05;37,5;289;,99316;3,01;,51;12,3;7;1
red;7,2;,38;,3;1,8;,073;31;70;,99685;3,42;,59;9,5;6;0
red;8,7;,42;,45;2,4;,072;32;59;,99617;3,33;,77;12;6;0
red;7,2;,38;,3;1,8;,073;31;70;,99685;3,42;,59;9,5;6;0
red;6,8;,48;,08;1,8;,074;40;64;,99529;3,12;,49;9,6;5;0
red;8,5;,34;,4;4,7;,055;3;9;,99738;3,38;,66;11,6;7;1
red;7,9;,19;,42;1,6;,057;18;30;,994;3,29;,69;11,2;6;0
red;11,6;,41;,54;1,5;,095;22;41;,99735;3,02;,76;9,9;7;1
red;11,6;,41;,54;1,5;,095;22;41;,99735;3,02;,76;9,9;7;1
red;10;,26;,54;1,9;,083;42;74;,99451;2,98;,63;11,8;8;1
red;7,9;,34;,42;2;,086;8;19;,99546;3,35;,6;11,4;6;0
red;7;,54;,09;2;,081;10;16;,99479;3,43;,59;11,5;6;0
red;9,2;,31;,36;2,2;,079;11;31;,99615;3,33;,86;12;7;1
red;6,6;,725;,09;5,5;,117;9;17;,99655;3,35;,49;10,8;6;0
red;9,4;,4;,47;2,5;,087;6;20;,99772;3,15;,5;10,5;5;0
red;6,6;,725;,09;5,5;,117;9;17;,99655;3,35;,49;10,8;6;0
red;8,6;,52;,38;1,5;,096;5;18;,99666;3,2;,52;9,4;5;0
red;8;,31;,45;2,1;,216;5;16;,99358;3,15;,81;12,5;7;1
red;8,6;,52;,38;1,5;,096;5;18;,99666;3,2;,52;9,4;5;0
red;8,4;,34;,42;2,1;,072;23;36;,99392;3,11;,78;12,4;6;0
red;7,4;,49;,27;2,1;,071;14;25;,99388;3,35;,63;12;6;0
red;6,1;,48;,09;1,7;,078;18;30;,99402;3,45;,54;11,2;6;0
red;7,4;,49;,27;2,1;,071;14;25;,99388;3,35;,63;12;6;0
red;8;,48;,34;2,2;,073;16;25;,9936;3,28;,66;12,4;6;0
red;6,3;,57;,28;2,1;,048;13;49;,99374;3,41;,6;12,8;5;0
red;8,2;,23;,42;1,9;,069;9;17;,99376;3,21;,54;12,3;6;0
red;9,1;,3;,41;2;,068;10;24;,99523;3,27;,85;11,7;7;1
red;8,1;,78;,1;3,3;,09;4;13;,99855;3,36;,49;9,5;5;0
red;10,8;,47;,43;2,1;,171;27;66;,9982;3,17;,76;10,8;6;0
